ID,Title,Category,Location,Country,Model,Brand,Capacity,Condition,DeliveryTime,DispatchTimeMax,Price,Currency,URL,State,Capacity_Type
233168999631,Part#757192 THERMOSTAT-CONTROL KIT-SA 1305 *Reduced to Clear..,Refrigerators,Bondi Beach^NSW^Australia,AU,None,WESTINGHOUSE,None,Brand New,Mon. 13 May.  and Wed. 22 May. ,3 ,83.6,AUD,http://www.ebay.com.au/itm/Part-757192-THERMOSTAT-CONTROL-KIT-SA-1305-Reduced-Clear-/233168999631,NSW,Nan
333102232284,Part#DA97-13113A MIDDLE FRZ DRAW. All Offers Considered,Refrigerators,Bondi Beach^NSW^Australia,AU,None,NOT SPECIFIED,None,Brand New,None,None,82.29,AUD,http://www.ebay.com.au/itm/Part-DA97-13113A-MIDDLE-FRZ-DRAW-All-Offers-Considered-/333102232284,NSW,Nan
282166610828,Bin Ice Westinghouse 1451388 Electrolux Parts Refrigeration Parts,Refrigerators,Beverly Hills^NSW^Australia,AU,,ELECTROLUX,None,Brand New,None,None,81.83,AUD,http://www.ebay.com.au/itm/Bin-Ice-Westinghouse-1451388-Electrolux-Parts-Refrigeration-Parts-/282166610828,NSW,Nan
233168998994,Part#1401960 THERMOSTAT KIT-RC11252-2 BJ412. All Offers Considered,Refrigerators,Bondi Beach^NSW^Australia,AU,None,WESTINGHOUSE,None,Brand New,Mon. 13 May.  and Wed. 22 May. ,3 ,81.51,AUD,http://www.ebay.com.au/itm/Part-1401960-THERMOSTAT-KIT-RC11252-2-BJ412-All-Offers-Considered-/233168998994,NSW,Nan
271615079146,3x DA29-00003G Compatible Internal Fridge Filter Suits Samsung (DA29-00003GWF),Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3x-DA29-00003G-Compatible-Internal-Fridge-Filter-Suits-Samsung-DA29-00003GWF-/271615079146,NSW,Nan
301718110610,SAMSUNG DA29-00003G^A^B FRIDGE FILTER GENERIC REPLACEMENT AQUA BLUE (3pack),Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/SAMSUNG-DA29-00003G-A-B-FRIDGE-FILTER-GENERIC-REPLACEMENT-AQUA-BLUE-3pack-/301718110610,NSW,Nan
282040562455,3X DA29-00003F REPLACEMENT FOR SAMSUNG DA29-00003G^F^B FRIDGE WATER FILTER,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3X-DA29-00003F-REPLACEMENT-SAMSUNG-DA29-00003G-F-B-FRIDGE-WATER-FILTER-/282040562455,NSW,Nan
271963392504,3 X SAMSUNG GENERIC PART DA29-00003G/F/A/B FRIDGE WATER FILTER AUSTRALIA STOCK,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3-X-SAMSUNG-GENERIC-PART-DA29-00003G-F-A-B-FRIDGE-WATER-FILTER-AUSTRALIA-STOCK-/271963392504,NSW,Nan
281778799110,2x REPLACEMENT FRIDGE FILTER SUIT SAMSUNG DA29-00003G^A^B^F,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/2x-REPLACEMENT-FRIDGE-FILTER-SUIT-SAMSUNG-DA29-00003G-A-B-F-/281778799110,NSW,Nan
301292242794,X3 Samsung Fridge Filters Part Number DA29-00003G Suit,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/X3-Samsung-Fridge-Filters-Part-Number-DA29-00003G-Suit-/301292242794,NSW,Nan
301260442524,DA29-00003G X 3 PACK  Internal Fridge Filter  SUITS SAMSUNG  FRIDGE,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/DA29-00003G-X-3-PACK-Internal-Fridge-Filter-SUITS-SAMSUNG-FRIDGE-/301260442524,NSW,Nan
272281899642,3x SRF639GDLS FRIDGE FILTER,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,1 ,81.0,AUD,http://www.ebay.com.au/itm/3x-SRF639GDLS-FRIDGE-FILTER-/272281899642,NSW,Nan
301463954343,3 X SAMSUNG GENERIC DA29-00003G DA29-00003G/F/B/A FRIDGE WATER FILTERS,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3-X-SAMSUNG-GENERIC-DA29-00003G-DA29-00003G-F-B-A-FRIDGE-WATER-FILTERS-/301463954343,NSW,Nan
301465226820,3PACK DA29-00003G SAMSUNG FRIDGE FILTERS SAMSUNG GENERICAUSTRALIA STOCK,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3PACK-DA29-00003G-SAMSUNG-FRIDGE-FILTERS-SAMSUNG-GENERICAUSTRALIA-STOCK-/301465226820,NSW,Nan
122025171648,Complete Ranco Thermostat - Pig Tail / The Slushie Specialists,Refrigerators,Bentleigh East^VIC^Australia,AU,None,THE SLUSHIE SPECIALISTS,None,Brand New,None,None,81.0,AUD,http://www.ebay.com.au/itm/Complete-Ranco-Thermostat-Pig-Tail-Slushie-Specialists-/122025171648,VIC,Nan
300762546699,BUY * 3  DA29-00003G  Compatible Internal Samsung Fridge Filter (aqua blue),Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/BUY-3-DA29-00003G-Compatible-Internal-Samsung-Fridge-Filter-aqua-blue-/300762546699,NSW,Nan
281379519089,3 Pack of  Samsung Fridge Filtesr Part number DA29-00003G /DA29-00003F,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3-Pack-Samsung-Fridge-Filtesr-Part-number-DA29-00003G-DA29-00003F-/281379519089,NSW,Nan
301473512616,3x Samsung Compatible HAFIN2/EXP Fridge Filter DA29 Replacement For DA29-00003G,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,None,None,81.0,AUD,http://www.ebay.com.au/itm/3x-Samsung-Compatible-HAFIN2-EXP-Fridge-Filter-DA29-Replacement-DA29-00003G-/301473512616,NSW,Nan
281553649614,2X SRF639GDLS FRIDGE FILTER HAFIN2 Samsung DA29-00003G F Replacement Filter,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/2X-SRF639GDLS-FRIDGE-FILTER-HAFIN2-Samsung-DA29-00003G-F-Replacement-Filter-/281553649614,NSW,Nan
271732062122,2X REPLACEMENT FILTERS FOR SRS606DHLS ICE AND WATER FILTER SAMSUNG DA29-00003G,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/2X-REPLACEMENT-FILTERS-SRS606DHLS-ICE-AND-WATER-FILTER-SAMSUNG-DA29-00003G-/271732062122,NSW,Nan
281656266031,3xSAMSUNG DA29-00003G^F FRIDGE WATER FILTER REPLACEMENT AQUA BLUE ORIGINAL,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3xSAMSUNG-DA29-00003G-F-FRIDGE-WATER-FILTER-REPLACEMENT-AQUA-BLUE-ORIGINAL-/281656266031,NSW,Nan
271735415398,3X SAMSUNG GENERIC DA29-00003G  HAFIN 2   AUSTRALIA  MODEL,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3X-SAMSUNG-GENERIC-DA29-00003G-HAFIN-2-AUSTRALIA-MODEL-/271735415398,NSW,Nan
272295776944,3XSRS606DHLS  WATER FILTER REPLACES DA29-00003G PART NUMBER DA29-00003GWF,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3XSRS606DHLS-WATER-FILTER-REPLACES-DA29-00003G-PART-NUMBER-DA29-00003GWF-/272295776944,NSW,Nan
283272248432,3X   DA29-00003G-2 SUIT FILTERS  BY   AQUA BLUE H20 DA29-00003GWF NSF,Refrigerators,Alexandria^NSW^Australia,AU,DA29-00003GWF,AQUA BLUE H20,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3X-DA29-00003G-2-SUIT-FILTERS-AQUA-BLUE-H20-DA29-00003GWF-NSF-/283272248432,NSW,Nan
281387821430,3 X SAMSUNG GENERIC DA29-00003G DA29-00003G/F/B/A FRIDGE WATER FILTERS,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3-X-SAMSUNG-GENERIC-DA29-00003G-DA29-00003G-F-B-A-FRIDGE-WATER-FILTERS-/281387821430,NSW,Nan
302062205307,3 Pack of  DA29-00003G-2 SUIT FILTERS  BY   AQUA BLUE H20 DA29-00003GWF,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3-Pack-DA29-00003G-2-SUIT-FILTERS-AQUA-BLUE-H20-DA29-00003GWF-/302062205307,NSW,Nan
271638255622,3X SAMSUNG GENERIC   FRIDGE FILTER  DA29-00003G IT FITS  ALL  A^B^F OR G MODEL,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3X-SAMSUNG-GENERIC-FRIDGE-FILTER-DA29-00003G-FITS-ALL-A-B-F-G-MODEL-/271638255622,NSW,Nan
281470263146,DA29-00003GWF  3 PACK  Internal Fridge Filter  SUITS SAMSUNG  FRIDGE,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,1 ,81.0,AUD,http://www.ebay.com.au/itm/DA29-00003GWF-3-PACK-Internal-Fridge-Filter-SUITS-SAMSUNG-FRIDGE-/281470263146,NSW,Nan
352649360313,Kelvinator fridge,Refrigerators,Strathpine^QLD^Australia,AU,None,KELVINATOR,None,Used,None,None,81.0,AUD,http://www.ebay.com.au/itm/Kelvinator-fridge-/352649360313,QLD,Nan
281070081604,3x SAMSUNG DA29-00003F^G^A^B FRIDGE WATER FILTER,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,1 ,81.0,AUD,http://www.ebay.com.au/itm/3x-SAMSUNG-DA29-00003F-G-A-B-FRIDGE-WATER-FILTER-/281070081604,NSW,Nan
281664955463,3 x SAMSUNG QUALITY REPLACEMENT SUITS DA29-00003G FRIDGE WATER FILTER PACK,Refrigerators,Alexandria^NSW^Australia,AU,SRS691GDIS,SAMSUNG,None,Brand New,Tue. 7 May. and Tue. 14 May. ,None,81.0,AUD,http://www.ebay.com.au/itm/3-x-SAMSUNG-QUALITY-REPLACEMENT-SUITS-DA29-00003G-FRIDGE-WATER-FILTER-PACK-/281664955463,NSW,Nan
254212627944,Westinghouse WTB2300WG 230L Top Mount Fridge,Refrigerators,Collingwood^VIC^Australia,AU,None,WESTINGHOUSE,230,Used,None,None,80.76,AUD,http://www.ebay.com.au/itm/Westinghouse-WTB2300WG-230L-Top-Mount-Fridge-/254212627944,VIC,200-250
252063027539,G.E Rank Fridge & Freezer Combo Seal CSF22NAB   Refrigerator  Gasket Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,CSF22NAB,NONE,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/G-E-Rank-Fridge-Freezer-Combo-Seal-CSF22NAB-Refrigerator-Gasket-Seal-/252063027539,WA,Nan
252099796065,GEC 280L Fridge & Freezer Combo Seal  Refrigerator Door Gasket Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,280L,GEC,280,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/GEC-280L-Fridge-Freezer-Combo-Seal-Refrigerator-Door-Gasket-Seal-/252099796065,WA,250-300
262060398013,GEC 28008A/H Fridge & Freezer Combo Seal  Refrigerator Door Gasket Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,28008A/H,GEC,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/GEC-28008A-H-Fridge-Freezer-Combo-Seal-Refrigerator-Door-Gasket-Seal-/262060398013,WA,Nan
262060398013,GEC 28008A/H Fridge & Freezer Combo Seal  Refrigerator Door Gasket Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,28008A/H,GEC,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/GEC-28008A-H-Fridge-Freezer-Combo-Seal-Refrigerator-Door-Gasket-Seal-/262060398013,WA,Nan
262060419876,GEC 315DD Fridge & Freezer Combo Seal  Refrigerator Door Gasket Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,315DD,GEC,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/GEC-315DD-Fridge-Freezer-Combo-Seal-Refrigerator-Door-Gasket-Seal-/262060419876,WA,Nan
252099838929,GEC 320MDD Fridge & Freezer Combo Seal  Refrigerator Door Gasket Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,320MDD,GEC,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/GEC-320MDD-Fridge-Freezer-Combo-Seal-Refrigerator-Door-Gasket-Seal-/252099838929,WA,Nan
262060443206,GEC 335C/M/FM/L Fridge & Freezer Combo Seal  Refrigerator Door Gasket Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,335C/M/FM/L,GEC,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/GEC-335C-M-FM-L-Fridge-Freezer-Combo-Seal-Refrigerator-Door-Gasket-Seal-/262060443206,WA,Nan
252275567950,Commercial Refrigerator Wiper Strip 15 meters Gasket General Purpose Gasket,Refrigerators,Hamilton Hill^WA^Australia,AU,Wiper Strip,WIPER STRIP,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.75,AUD,http://www.ebay.com.au/itm/Commercial-Refrigerator-Wiper-Strip-15-meters-Gasket-General-Purpose-Gasket-/252275567950,WA,Nan
133035470048,Fridge - 2 Doors^ Freezer On Top^ White,Refrigerators,Mulgrave^VIC^Australia,AU,None,NONE,None,Used,None,None,80.5,AUD,http://www.ebay.com.au/itm/Fridge-2-Doors-Freezer-Top-White-/133035470048,VIC,Nan
233141539034,Part#RFN003 MOTOR-FAN CONDENS 240w 60/50hz 2watts .1A 1300rpm.,Refrigerators,Bondi Beach^NSW^Australia,AU,None,GENERAL,None,Brand New,None,None,80.47,AUD,http://www.ebay.com.au/itm/Part-RFN003-MOTOR-FAN-CONDENS-240w-60-50hz-2watts-1A-1300rpm-/233141539034,NSW,Nan
333120902695,Part#DA97-00423J VEG CASE ASSY - UPPER For samsung frg *Reduced to Clear..,Refrigerators,Bondi Beach^NSW^Australia,AU,None,NOT SPECIFIED,None,Brand New,None,None,80.28,AUD,http://www.ebay.com.au/itm/Part-DA97-00423J-VEG-CASE-ASSY-UPPER-samsung-frg-Reduced-Clear-/333120902695,NSW,Nan
253196061563,Fisher & Paykel Fridge and Freezer Combo Door Seals E521 T (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E521 T,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E521-T-Push-In-/253196061563,WA,Nan
253196062114,Fisher & Paykel Fridge and Freezer Combo Door Seals E521 TR (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E521 TR,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E521-TR-Push-In-/253196062114,WA,Nan
263590041608,Fisher & Paykel Fridge and Freezer Combo Door Seals E522-BLB (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522-BLB,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522-BLB-Push-In-/263590041608,WA,Nan
253543029082,Fisher & Paykel Fridge and Freezer Combo Door Seals E522-BRT (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522-BRT,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522-BRT-Push-In-/253543029082,WA,Nan
253543029666,Fisher & Paykel Fridge and Freezer Combo Door Seals E522-BRX (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522-BRX,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522-BRX-Push-In-/253543029666,WA,Nan
253543030146,Fisher & Paykel Fridge and Freezer Combo Door Seals E522-BRX2 (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522-BRX2,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522-BRX2-Push-In-/253543030146,WA,Nan
253543030756,Fisher & Paykel Fridge and Freezer Combo Door Seals E522-BRE3 (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522-BRE3,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522-BRE3-Push-In-/253543030756,WA,Nan
253543031369,Fisher & Paykel Fridge and Freezer Combo Door Seals E522-BRE4 (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522-BRE4,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522-BRE4-Push-In-/253543031369,WA,Nan
263590062390,Fisher & Paykel Fridge and Freezer Combo Door Seals E522/B (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522/B,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522-B-Push-In-/263590062390,WA,Nan
323785422210,Deluxe Retro Fridge  from 1950's,Refrigerators,Corio^VIC^Australia,AU,Spacemaker Deluxe,NONE,None,Used,None,None,80.0,AUD,http://www.ebay.com.au/itm/Deluxe-Retro-Fridge-1950s-/323785422210,VIC,Nan
273743319375,Fisher & Paykel E521T (TOP MOUNT FRIDGE) (FRIDGE AND FREEZER COMBO SET),Refrigerators,Australia,AU,F & P E521T,FISHER & PAYKEL,None,Brand New,None,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-E521T-TOP-MOUNT-FRIDGE-FRIDGE-AND-FREEZER-COMBO-SET-/273743319375,Australia,Nan
273743320153,FISHER & PAYKEL  DOORS SEALS E522B UPSIDE DOWN (Combo Set),Refrigerators,Australia,AU,None,FISHER & PAYKEL,None,Brand New,None,None,80.0,AUD,http://www.ebay.com.au/itm/FISHER-PAYKEL-DOORS-SEALS-E522B-UPSIDE-DOWN-Combo-Set-/273743320153,Australia,Nan
273743321017,Fisher & Paykel E372B (UP SIDE DOWN) (Combo Set) (PUSH IN SEAL),Refrigerators,Australia,AU,E372B,FISHER & PAYKEL,None,Brand New,None,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-E372B-UP-SIDE-DOWN-Combo-Set-PUSH-SEAL-/273743321017,Australia,Nan
273744945736,FISHER & PAYKEL DOORS SEALS E442B/BRE/BRX / UPSIDE DOWN (Combo Set),Refrigerators,Bankstown^NSW^Australia,AU,E442B/ BRE/BRX  E422B,FISHER & PAYKEL,None,New: Never Used,None,None,80.0,AUD,http://www.ebay.com.au/itm/FISHER-PAYKEL-DOORS-SEALS-E442B-BRE-BRX-UPSIDE-DOWN-Combo-Set-/273744945736,NSW,Nan
323790927181,Westinghouse RJ340M Fridge/Freezer Frost Free,Refrigerators,St Clair^NSW^Australia,AU,WTB5400WA,NONE,497,Used,None,None,80.0,AUD,http://www.ebay.com.au/itm/Westinghouse-RJ340M-Fridge-Freezer-Frost-Free-/323790927181,NSW,450-500
251972958299,Astor Fridge Seal AS143 1125x670 Refrigerator Door Gasket  Seal,Refrigerators,Hamilton Hill^WA^Australia,AU,AS143,AS143,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Astor-Fridge-Seal-AS143-1125x670-Refrigerator-Door-Gasket-Seal-/251972958299,WA,Nan
163668441376,Fisher & Paykel single door fridge. Frost-Free. Used. Working perfectly.,Refrigerators,Brandon^QLD^Australia,AU,Fridge,FISHER & PAYKEL,373,Used,None,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-single-door-fridge-Frost-Free-Used-Working-perfectly-/163668441376,QLD,350-400
113731161500,Bar Fridge^ Wetinghouse 140L^ Goes down to -3C^ Mascot^ Exellent Conditions^ NSW,Mini Fridges,Mascot^NSW^Australia,AU,Bar Fridge,WESTINGHOUSE,140,Used,None,None,80.0,AUD,http://www.ebay.com.au/itm/Bar-Fridge-Wetinghouse-140L-Goes-down-3C-Mascot-Exellent-Conditions-NSW-/113731161500,NSW,<200
254214380819,Waeco Replacement Lid for CF-50/CF-60 Fridge,Refrigerators,Wollongong^NSW^Australia,AU,CF50 CF60,WAECO,None,Used,None,None,80.0,AUD,http://www.ebay.com.au/itm/Waeco-Replacement-Lid-CF-50-CF-60-Fridge-/254214380819,NSW,Nan
254192765884,Fridge And Freezer. Westinghouse Pigeon Pair.,Refrigerators,Ferntree Gully^VIC^Australia,AU,None,WESTINGHOUSE,None,Used,None,None,80.0,AUD,http://www.ebay.com.au/itm/Fridge-And-Freezer-Westinghouse-Pigeon-Pair-/254192765884,VIC,Nan
263267995195,Williams HS2-000  Fridge Seal 1440X765  / Gasket *****FREE EXPRESS POSTAGE*****,Refrigerators,Hamilton Hill^WA^Australia,AU,HS2-000,WILLIAMS,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Williams-HS2-000-Fridge-Seal-1440X765-Gasket-FREE-EXPRESS-POSTAGE-/263267995195,WA,Nan
253213635709,Williams LS2-000  Fridge Seal 1440X765  / Gasket *****FREE EXPRESS POSTAGE*****,Refrigerators,Hamilton Hill^WA^Australia,AU,LS2-000,WILLIAMS,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Williams-LS2-000-Fridge-Seal-1440X765-Gasket-FREE-EXPRESS-POSTAGE-/253213635709,WA,Nan
253213640767,Williams HS1-000  Fridge Seal 1440X765  / Gasket *****FREE EXPRESS POSTAGE*****,Refrigerators,Hamilton Hill^WA^Australia,AU,HS1-000,WILLIAMS,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Williams-HS1-000-Fridge-Seal-1440X765-Gasket-FREE-EXPRESS-POSTAGE-/253213640767,WA,Nan
263441972925,Fisher & Paykel Fridge and Freezer Combo Door Seals E522BRX2 (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522BRX2,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Door-Seals-E522BRX2-Push-In-/263441972925,WA,Nan
263767789019,Fisher & Paykel E522 BLB- Fridge and Freezer Combo Door Seals  (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522BLB,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-E522-BLB-Fridge-and-Freezer-Combo-Door-Seals-Push-In-/263767789019,WA,Nan
253698778595,Fisher & Paykel E522 BRT- Fridge and Freezer Combo Door Seals  (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522BRT,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-E522-BRT-Fridge-and-Freezer-Combo-Door-Seals-Push-In-/253698778595,WA,Nan
253698779144,Fisher & Paykel E522 BRX- Fridge and Freezer Combo Door Seals  (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522BRX,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-E522-BRX-Fridge-and-Freezer-Combo-Door-Seals-Push-In-/253698779144,WA,Nan
253698779632,Fisher & Paykel E522 BRX2- Fridge and Freezer Combo Door Seals  (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522BRX2,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-E522-BRX2-Fridge-and-Freezer-Combo-Door-Seals-Push-In-/253698779632,WA,Nan
263767791709,Fisher & Paykel E522 BRE3- Fridge and Freezer Combo Door Seals  (Push In),Refrigerators,Hamilton Hill^WA^Australia,AU,E522BRE3,FISHER & PAYKEL,None,Brand New,Tue. 7 May. and Fri. 17 May. ,None,80.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-E522-BRE3-Fridge-and-Freezer-Combo-Door-Seals-Push-In-/263767791709,WA,Nan
